,timestamp,tweet,label,sentiment
1260,2022-03-10 13:13:52+00:00,hello sis the vaccine has not been completed the booster vaccine is planned for the jakarta train bsk swab,0,Negative
1261,2022-03-07 16:58:43+00:00,hello the flight behavior is the result of the rapid pcr with booster vaccine,0,Negative
1262,2022-03-10 14:33:11+00:00,hello min train probolinggo station waru station surabaya gubeng vaccine x booster yes use rapid antigen pcr thank you,0.6369,Positive
1263,2022-05-19 00:23:00+00:00,hello sorry for booster but the vaccine certificate hasn t appeared yet care about protection if the antigen shows proof of booster vaccine,0.631,Positive
1264,2022-03-03 07:43:34+00:00,hello the vaccine booster health facility option the limit yes the location jaki application select the quota a list appears,0.4019,Positive
1265,2022-05-19 02:41:54+00:00,hello rs ui booster vaccine or not sd rs ui vaccine please answer thank you,0.5859,Positive
1266,2022-03-10 15:04:08+00:00,hello pr friends how are you doing pause for booster vaccines let s vaccinate url,0.4767,Positive
1267,2022-03-03 02:20:21+00:00,hello friends healthy fast weekend booster vaccine forgot to register link url vaccine boostercovid vaccine vacsnasicovid pemkotbogor health officekotabogor url,0.7003,Positive
1268,2022-01-09 13:35:32+00:00,hello my friend mimin sharing hoax facts about actress betty white just receive the covid vaccine booster let s just check the facts about the vaccine booster complaint content url,0.4019,Positive
1269,2021-12-17 10:09:30+00:00,hello have there been vaccines that have had no side effects,-0.296,Negative
1270,2022-05-21 02:53:00+00:00,hello poor people share info on moderna booster vaccines thank you vaccinemalang,0.1531,Positive
1271,2022-05-14 07:39:59+00:00,hello sis mjb there is no booster yes it s time for the vaccine,0.128,Positive
1272,2022-03-03 14:56:12+00:00,hamdalah follow the symptoms of february illness ehh yesterday after the booster vaccine i was feeling hot it s not like the main pain the main thing is to get well soon who got sick in february early march,-0.8321,Negative
1273,2022-03-03 02:44:17+00:00,hang i want to know that a lot of docs refuse to boost the booster case for the vaccine it s a trick bring in something beautiful to the king s body bring the case for someone who shoots it,0.6705,Positive
1274,2022-03-03 11:43:40+00:00,hanjakal pig booster vaccine ends fever,0,Negative
1275,2021-11-29 01:06:32+00:00,hannah owo viral twitter hannahowo viral earthquake worldwar bondinglove allrounderlayday islam muslim haram kpop oppa vaccine indonesia peoplepower korea kdrama url,0,Negative
1276,2021-12-16 05:46:15+00:00,hope three vaccines etc,0.4404,Positive
1277,2021-11-25 00:26:30+00:00,nausea dizziness hot cold abnormal breath shortness of breath after the effect of the vaccine i didn t rest i didn t feel like it,0.3612,Positive
1278,2021-12-09 08:28:28+00:00,take the pfizer booster today hope there won t be too many bad side effects there are too many things that use labor,0.4767,Positive
1279,2022-03-02 20:57:41+00:00,haris booster vaccine haris booster vaccine immune booster vaccination is less decreased in the form of strong antibody response,0.6705,Positive
1280,2022-03-03 08:08:00+00:00,haris booster vaccine immune booster vaccination lack of action strong antibody response polrestabanyumas url,0.4939,Positive
1281,2022-03-03 06:07:56+00:00,haris booster vaccine immune booster vaccination less decrease in level of strong antibody response url,0.6705,Positive
1282,2021-12-09 08:08:09+00:00,lab test results pfizer vaccine dose is effective against omicron url,0.4767,Positive
1283,2021-12-18 02:26:00+00:00,the results of the vaccine dose of the paser police chief are sure to be like the precision vaccination of a safe village road url,0.7717,Positive
1284,2021-12-09 06:43:22+00:00,hatharu vana duazeh ves jahan jehidhaane pfizer url,0,Negative
1285,2021-12-17 09:04:00+00:00,the heart gives vaccines papuans like alcohol who like to drink which has no side effects nephews moderna vaccines the father of the pfizer vaccine is sick orders buzzer to close his eyes must see facts from all corners of the country url,-0.128,Negative
1286,2022-01-09 19:03:51+00:00,omicron prokes liver must take oral medicine booster vaccine must,0,Negative
1287,2022-05-21 02:24:12+00:00,deceitful heart in the name of boncabe bni java jazz festival wins the general instagram account boncabe boncabexbnijjf gueboncabe bnijjf javajazzfest visits mandatory booster vaccine may period,0.6486,Positive
1288,2022-03-03 06:09:13+00:00,havent received my vaccine from last year none of them are helping at all dah contact went to ppv no vaccine except for private booster only got byr xx,0,Negative
1289,2022-03-07 16:10:31+00:00,hbs booster vaccine why does it taste really good hareeng psn,0.4927,Positive
1290,2022-03-03 03:11:06+00:00,hbs booster vaccine keeps sleeping i cook and dry clothes while bathing children,0,Negative
1291,2021-12-17 02:19:38+00:00,after the vaccine is finished i get mukbang i thought the effect of the vaccine eh it turns out i m really hungry,0,Negative
1292,2022-05-14 01:07:11+00:00,hdh before the booster vaccine is it possible or not,0,Negative
1293,2022-03-03 09:08:32+00:00,excited for those who get the booster vaccine url,0.34,Positive
1294,2022-03-10 16:25:25+00:00,excited luhut can compete in sports come watch me require a netizen booster vaccine i hope it dies suddenly url,0.6486,Positive
1295,2022-03-03 03:47:23+00:00,excited about booster vaccine dose four ministry of health clarification url,0.34,Positive
1296,2021-12-19 00:29:46+00:00,hey vaccine effect,0,Negative
1297,2022-01-09 02:30:44+00:00,hey how about camping don t you understand why it s good that the ministry of health has registered a booster if i don t know the doctor is waiting for an official invitation from the ministry of health cmrn after the vaccine the doctor doesn t know the booster it s easy in the near future right,0.7003,Positive
1298,2022-03-10 16:20:55+00:00,hehe tomorrow booster vaccine guys,0,Negative
1299,2021-12-19 18:31:10+00:00,seatbelt helmets do regulate vaccines it doesn t mention the article that people must vaccinate after all seatbelt helmets don t risk vaccine side effects risk side effects weird analogies pay arguments,-0.7906,Negative
1300,2022-05-19 02:48:34+00:00,hepatitis santakut linking jokowi s vaccination forward the nation url,0,Negative
1301,2022-05-19 02:49:05+00:00,hepatitis vaccination jokowi advanced nation url url,0.25,Positive
1302,2022-03-07 10:00:26+00:00,herd immunity citizen vaccine booster vaccine dose url,0,Negative
1303,2022-05-21 10:56:57+00:00,hhh it really hurts after booster az when sinovac vaccine doesn t exist from samsek,-0.5256,Negative
1304,2022-01-08 09:33:42+00:00,hi i have given a booster since december the booster shot vaccine certificate has not been completed contact the helpdesk no response,-0.296,Negative
1305,2022-03-10 13:56:04+00:00,hi i want a booster pdf for the vaccine certificate sis it s settled,0.0772,Positive
1306,2021-12-19 07:34:20+00:00,hihihihiii comfort mommy mommy tsaah oiya brother abs vaccine how s the cims reaction hopefully it s just a light effect,0.6369,Positive
1307,2022-03-10 10:26:54+00:00,hhh how come the remedial heals quickly did you have the booster vaccine yesterday did you feel dizzy and had a headache,-0.2263,Negative
1308,2022-03-02 17:18:21+00:00,wisdom god i m worried about noorsy umar s vaccine has boosted a little bit but the symptoms are like the fever isn t too bad thank god that person is worried he s spoiled he s feverish hahahahaha,0.5423,Positive
1309,2022-05-21 04:15:00+00:00,hot guys if the booster vaccine is not certified,0,Negative
1310,2022-03-10 11:15:00+00:00,hlt no salty booster vaccine is mandatory or not is it okay to invite friends with booster vaccine or not,0.281,Positive
1311,2022-03-07 07:49:10+00:00,hmm where did you get the booster vaccine bro,0,Negative
1312,2021-12-19 03:53:44+00:00,hmmm the effect of win vaccine times paste bright wkwkwk url,0.7717,Positive
1313,2022-05-21 19:35:10+00:00,hmmm i m hanging on to people i m friday with the booster vaccine isn t it a symptom of my friend who vaccinated him with a fever at night,0.4939,Positive
1314,2022-05-15 10:25:45+00:00,hmm thanks i m healthy i ve had the booster vaccine right,0.6808,Positive
1315,2022-03-10 11:27:44+00:00,booster vaccine explosives ih tapei kdd kwan just simbah on sunday lurah parak rmh insha allah mun age,0,Negative
1316,2022-03-07 22:14:20+00:00,hooh booster use the name astra if i m not mistaken the sinovac vaccine but the pucell s father doesn t work it hurts morning injection the pain in the evening then last night was the peak of the fever,-0.842,Negative
1317,2022-01-09 06:47:24+00:00,hurray booster vaccine proven safe effective ministry of communication and informatics the public january national vaccination year jan jokowilawan jokowi pandemic url,0.8658,Positive
1318,2022-03-07 12:50:01+00:00,serene hotel in semarang wow the booster vaccine is there i don t know because it s open or not,0.7783,Positive
1319,2022-03-03 14:48:21+00:00,hr can call booster via care to protect vaccines closed on holiday,0.8176,Positive
1320,2021-11-23 21:44:13+00:00,must rt collect kipi after forced vaccine url,-0.4588,Negative
1321,2022-05-19 03:50:03+00:00,political relations don t want a booster vaccine don t want to use a vaccine who advises if you get a vaccine stone,0.1531,Positive
1322,2022-03-10 09:27:15+00:00,huft on leave i really want to let you know that i m wearing a booster vaccine mask tomorrow i want to heal watching uncharted,0.2467,Positive
1323,2022-05-19 09:55:40+00:00,huhu body isn t good after the mouth booster vaccine isn t good huhu why should the vaccine be finished,0.7003,Positive
1324,2021-12-18 03:55:14+00:00,huhu it s like i ve been infected with kipi after the pfizer vaccine i m sick this week i got a possible dose but i hope it s getting better it s not too bad amen amen,0.8743,Positive
1325,2022-05-20 02:46:46+00:00,i thought when i gave the ticket number with the booster vaccine and ssan cares about protecting the vaccine,0.5106,Positive
1326,2022-05-20 03:57:06+00:00,i booster vaccine,0,Negative
1327,2021-12-09 06:17:00+00:00,icdxnewsupdate technical point of view oil price resistance range idr barrel support range idr barrel url,0.4019,Positive
1328,2022-01-08 22:21:00+00:00,icha has boosted the story but what was the effect of yesterday s vaccine,0.1901,Positive
1329,2021-12-20 08:08:52+00:00,ida releases new recommendations for giving children the covid coronavac vaccine,0.34,Positive
1330,2022-05-19 08:56:25+00:00,really bad idea booster vaccine with sick husband with bestie,-0.796,Negative
1331,2021-12-20 02:54:59+00:00,ideally the order for the wise execution of the three vaccines firmly regrets that the vaccine passed because of the issues that exposed it,0.4767,Positive
1332,2022-01-09 12:59:20+00:00,if your brother leaves like walking in the form ckp regardless of the appointment i ll allah set that direct time brother to get a booster thank god it s past the vaccine date,0.7269,Positive
1333,2022-03-03 06:30:11+00:00,uh tomorrow at work the vaccine has registered cured frog s hoarse voice afraid to use astra lg kl booster sjnsdbbshahajxjndns,0,Negative
1334,2022-05-16 01:21:16+00:00,iih set the pcr antigen if x vaccine except booster,0,Negative
1335,2022-05-14 09:16:06+00:00,permission from mr sir please help to disseminate information to residents of the city of t who have not been vaccinated against phase i phase ii phase iii booster please come tomorrow sunday may cliff police polyclinic for vaccines url,0.743,Positive
1336,2022-05-15 10:29:43+00:00,permission sir please help to socialize to residents of the city of high t who have not been vaccinated for phase i phase ii phase lll booster please come tomorrow monday may blres policlinic for vaccine url,0.743,Positive
1337,2022-01-09 05:31:39+00:00,permission for advice please weigh it o the regional government of the exp center for a booster immediately getting the vaccine is not easy,-0.0274,Negative
1338,2022-01-08 12:40:04+00:00,take part in the press conference of the coalition of people fair access healthy postpone vaccine booster pay priority for vulnerable groups vaccine grading sunday january pkl wib live youtube laporcovid zoom url url,0.2023,Positive
1339,2022-03-03 09:07:49+00:00,join the campus booster vaccine it will be held on jogja on the date,0.296,Positive
1340,2022-01-09 16:27:41+00:00,scientists say omicron is immune to vaccines why booster which incidentally doesn t affect omicron,0.296,Positive
1341,2022-03-07 14:25:08+00:00,i m back after fucking the booster vaccine paralyzes the body wow i m really tired,0.1548,Positive
1342,2021-12-18 02:03:00+00:00,urge people to have less mobility to prevent a surge in the threat of the third wave of covid let s vaccinate children url,-0.552,Negative
1343,2021-12-20 04:39:06+00:00,urge people to have less mobility to prevent spikes that threaten the third wave of covid vaccines safe nation url,0.0352,Negative
1344,2021-11-23 10:23:21+00:00,imho wrong the effect of kipi triggers prostate cancer to increase the price to profit from prostate cancer due to kipi vaccine,-0.8271,Negative
1345,2022-03-09 14:00:00+00:00,wise implementation of state road behavior ppdn overlapping booster dose vaccine check for covid iarat garudaindonesia road aviation validnews url,0.4767,Positive
1346,2022-01-08 10:39:10+00:00,natural immunity assumes doctor ministry of health teaching schools forget memory cells orders vaccines booster program careful manut who is western relaxed society parno middle-high url,0.6597,Positive
1347,2021-12-09 08:09:25+00:00,in the pits gogobisiwa pfizer my girl,0,Negative
1348,2021-11-24 07:51:19+00:00,india vaccine side effects are low like indonesia,0.1027,Positive
1349,2021-11-24 14:00:49+00:00,individual age disayaor dos fierce url,0,Negative
1350,2022-03-07 10:39:39+00:00,why does indo go loose with the procedure i mean hmmm sono booster countries have really used top brand vaccines,-0.0571,Negative
1351,2021-12-20 05:55:12+00:00,indo has been able to inject the third booster vaccine isn t mom already fussy about the third vaccine,0,Negative
1352,2022-03-10 08:54:56+00:00,indomie is good after the booster vaccine,0.4404,Positive
1353,2022-03-10 09:19:09+00:00,indonesia was good yesterday for an antigen test if local trains don t need vaccines they don t need boosters,0.4404,Positive
1354,2021-12-19 06:29:29+00:00,indonesia records the total omicron variant worried that omicron is transmitted quickly the delta variant of the covid vaccine effect url,-0.296,Negative
1355,2021-11-24 11:15:09+00:00,indonesia comes million doses of astrazeneca vaccine url,0,Negative
1356,2021-11-25 06:35:21+00:00,indonesia is sovereign in full of covid vaccines with local production vaccines fencing,0,Negative
1357,2022-03-03 07:53:15+00:00,indonesia don t first let s boost the vaccine,0.4019,Positive
1358,2022-03-03 20:04:07+00:00,this glass indonesia needs to think about the endemic pandemic further booster vaccines,0,Negative
1359,2021-11-24 11:24:23+00:00,indonesia receives million doses of covid vaccine astrazeneca url,0,Negative
1360,2022-03-03 11:11:44+00:00,indonesia has stock out wow yes cus booster usa so that the vaccine leave is used,0.743,Positive
1361,2022-01-08 14:52:32+00:00,indonesia where the majority of the people are muslim the people hope to get a vaccine with a halal vaccine a booster vaccine that tests bpom a zifivax vaccine which has a halal label mui pbnu chooses a halal vaccine why are you looking for haram,0.4404,Positive
1362,2021-12-18 09:35:24+00:00,indonesia detects covid omicron intends to cancel umrah congregation patiently url,-0.25,Negative
1363,2022-03-03 22:17:34+00:00,infection of people with full vaccines is real just like omicron the patient i treated was full of booster vaccines why did i chase the vaccines when i got hit by a url,0.3612,Positive
1364,2021-11-25 06:30:42+00:00,influenza strain bro did you offer the influvac because it s a strain strain check the url,-0.1531,Negative
1365,2022-03-07 08:49:50+00:00,info no booster vaccine bsd is open where yesterday lived in the city,-0.296,Negative
1366,2021-12-09 06:21:30+00:00,info hajj information command saudi arabia i am vaccine covid produced by pfizer biontech astrazeneca covishield sk bioscience moderna johnson johnson,0,Negative
1367,2022-03-07 13:59:22+00:00,clinic info rs has a booster vaccine the vaccinator is beautiful,0.5994,Positive
1368,2022-03-09 13:40:19+00:00,subscribe info ka the distance of the full dose booster vaccine must show the results of the covid test url,0,Negative
1369,2022-03-10 23:10:26+00:00,info on the location of the semarang vaccine center which type of moderna booster does it serve,0,Negative
1370,2022-03-10 10:52:55+00:00,info on the location of the booster vaccine that is set no fafifu jakarta pls tulung,-0.2263,Negative
1371,2022-03-07 22:38:14+00:00,info the day after tomorrow booster vaccine nder info,0,Negative
1372,2021-12-17 09:47:52+00:00,misleading info bro you know you don t run out of vaccines you just get kipi you just have to pay attention to the mistakes of the health care provider the slovenian country people think just look at the indonesian media okay,-0.128,Negative
1373,2022-03-07 10:24:28+00:00,bandung area booster vaccine info,0,Negative
1374,2022-03-03 04:58:19+00:00,info on booster vaccine for jogja area guys tomorrow if,0,Negative
1375,2022-03-07 22:24:12+00:00,info on booster vaccine for astra zeneca malang city this weekend,0,Negative
1376,2022-03-03 07:33:29+00:00,bandung booster vaccine info,0,Negative
1377,2022-05-17 03:36:21+00:00,bandung booster vaccine info guys,0,Negative
1378,2022-03-03 03:32:09+00:00,info booster vaccine bandung march new update check location url,0,Negative
1379,2022-05-14 05:35:39+00:00,booster vaccine info bdg min meni it s hard to find info now,-0.1027,Negative
1380,2022-03-07 11:07:40+00:00,info booster vaccine used jakarta,0,Negative
1381,2022-03-07 08:09:09+00:00,info on booster vaccine used thanks to the institution for working together quickly yesterday s booster vaccine grab driver got the vaccine ancol trust me it s protected url,0.8442,Positive
1382,2022-03-02 16:54:12+00:00,info on booster vaccine for besti depok pfizer at dmall or not,0,Negative
1383,2022-05-21 01:11:49+00:00,info booster vaccine for tomorrow,0,Negative
1384,2022-05-21 13:07:23+00:00,bogor booster vaccine info,0,Negative
1385,2022-05-19 05:37:15+00:00,cipondoh booster vaccine info,0,Negative
1386,2022-03-07 10:14:21+00:00,cikarang booster vaccine info donggg,0,Negative
1387,2022-05-19 02:24:31+00:00,info on booster vaccine for the duren palm area east jakarta friday there is indonesia sehatindonesiagreat,0,Negative
1388,2022-05-20 03:30:29+00:00,info booster vaccine for bantul district sopo ret iso loro ati drug,0,Negative
1389,2022-03-10 12:14:36+00:00,booster vaccine info from school,0,Negative
1390,2022-05-17 01:48:21+00:00,info on booster vaccines not march april have you shared or not those who are asking questions now it s making me dizzy asking me to look for vaccines,0.128,Positive
1391,2022-03-07 11:46:01+00:00,gerlong setiabudi upi booster vaccine info,0,Negative
1392,2022-03-07 12:49:23+00:00,info booster vaccine jogja,0,Negative
1393,2022-03-03 04:30:25+00:00,your booster vaccine info,0,Negative
1394,2022-05-20 01:38:52+00:00,tegal city booster vaccine info tf,0,Negative
1395,2022-03-03 06:55:31+00:00,where is the poor booster vaccine info,-0.4767,Negative
1396,2022-03-08 13:53:49+00:00,where is the booster vaccine info,0,Negative
1397,2022-05-15 07:12:46+00:00,info booster vaccine min lawang singosari area,0,Negative
1398,2022-03-07 10:44:33+00:00,info booster vaccine moderna bandung,0,Negative
1399,2022-03-10 21:15:42+00:00,info booster vaccine moderna south jakarta area,0,Negative
1400,2022-03-03 16:27:03+00:00,nangor booster vaccine info please thank you hihi,0.5859,Positive
1401,2022-03-03 09:59:36+00:00,info on booster vaccine for pfizer bandung or not,0,Negative
1402,2022-03-03 11:07:33+00:00,where is the pfizer booster vaccine info guys thank you,0.3612,Positive
1403,2022-05-14 08:16:34+00:00,info on pfizer booster vaccine in magelang,0,Negative
1404,2022-03-07 12:48:55+00:00,where is the pfizer booster vaccine info,0,Negative
1405,2022-03-03 23:01:41+00:00,info on booster vaccine pfizer moderna denpasar speedid quota is running out,0,Negative
1406,2022-03-03 11:15:22+00:00,info on booster vaccine for pfizer moderna jakarta prefer south jakarta thankyou,0,Negative
1407,2022-03-03 21:32:40+00:00,solo booster vaccine info guys,0,Negative
1408,2022-03-10 08:52:13+00:00,info about booster booster vaccine for j center,0,Negative
1409,2022-03-07 10:20:42+00:00,sukabumi booster vaccine info,0,Negative
1410,2022-03-09 23:34:11+00:00,info on booster vaccine for tangerang jakarta thanks in advance,0.4404,Positive
1411,2022-03-07 17:29:38+00:00,info booster vaccine tangerang kali,0,Negative
1412,2022-03-03 04:14:19+00:00,booster vaccine info for tomorrow thanks,0.4404,Positive
1413,2022-03-07 07:19:05+00:00,information on booster vaccines as widely as possible information on booster vaccines booster vaccines go directly to the vaccine police at rsud ra basoeni monday to thursday public holidays closed url,0.3818,Positive
1414,2021-12-19 02:55:43+00:00,info on covid vaccine dose of astrazenca sinovac bpu village of bemban on monday december s d finish belonging to an active cellphone number bring a photocopy of kbut kk bring a bulletin pen that year above brings fc kk url,0.7906,Positive
1415,2021-12-22 10:43:44+00:00,sinovac lur vaccine dosage info,0,Negative
1416,2021-12-13 04:47:06+00:00,information on the triple dose vaccine,0,Negative
1417,2022-03-10 13:10:28+00:00,south mango booster vaccination info march ready for children s vaccines mangodua booster vaccine url,0.3612,Positive
1418,2022-03-10 14:08:27+00:00,bandung city booster vaccination info friday march vaccine quota location available url,0,Negative
1419,2021-12-09 08:30:00+00:00,infogenwanipooll mister of communications and informatics johnny g plate the community is not responding to the phenomenon of people delaying vaccination choosing a vaccine brand fast vaccination inhibiting,-0.1027,Negative
1420,2022-03-10 10:03:43+00:00,information for the citizens of bandung city health center booter vaccination hook information bandung booster vaccine location monitor instagram health service bandung city list location url,0,Negative
1421,2021-11-24 00:57:42+00:00,the information follows the news information the health workers vaccine organizers are responsible for the kipi information the end is wrong the vaccine is not wrong the vaccine is not wrong the sales are url url,-0.7906,Negative
1422,2022-05-19 04:35:00+00:00,information about the precision booster vaccine the people of banten the booster vaccine the location thursday may the community lives in the police clinic area near the contact person url,0,Negative
1423,2022-05-17 04:54:56+00:00,information about the precision booster vaccine the people of banten the booster vaccine the location tuesday may the community lives in the area of the police clinic ta near the contact person url,0,Negative
1424,2021-12-18 10:49:46+00:00,vaccine information clinic kukar police station vaccination dose sinovac mingfu december kukar police station floor building s d ayokvaccin url,0,Negative
1425,2022-01-09 08:37:58+00:00,infotourism entering tourist countries required booster vaccine url,0,Negative
1426,2022-05-21 03:18:49+00:00,jokowi s infrastructure for the elderly protects booster vaccines url,0.3182,Positive
1427,2021-12-09 08:00:14+00:00,remember that booster dose can only be pfizer mak i go astrazeneca url,0,Negative
1428,2022-05-14 08:27:19+00:00,remember the booster vaccine homecoming,0,Negative
1429,2022-05-15 10:09:42+00:00,remember the blood pressure vaccine is close when the fasting booster touches you i m really proud of the url,0.2944,Positive
1430,2021-11-25 03:06:00+00:00,god willing the vaccine is safe for the new corona variant who obeys the procedure guys don t be lulled by people not wearing masks url,0.6124,Positive
1431,2022-01-08 14:46:38+00:00,the core of the vaccine let s get the pandemic vaccine over quickly there s time for a booster vaccine please,0.3182,Positive
1432,2022-03-03 23:57:39+00:00,please don t give a booster vaccine schedule kiye neng the banyumas police,0.3182,Positive
1433,2022-01-09 08:12:10+00:00,iow slowly recovering state phase of warning flood riot booster vaccine booster area marang parlimen p marang dun n ru rendang date january morning friday location jum hurricane times total audience japentrg url,-0.7184,Negative
1434,2022-05-19 09:01:12+00:00,ipb ready app care to protect antigen pcr booster vaccine mandatory antigen x hour pcr vaccine x hour pcr vaccine attached vaccine pad,0.8225,Positive
1435,2021-11-25 06:52:57+00:00,ipda asmo p sh mh kanit binmas polsek sukatani bripka yayan sofyan village head sukamulya like safe monitoring of covid vaccination dose of astrazeneca kp deflated rt ds sukamulya sub-district sukatani thursday vaccinated person url,0.6597,Positive
1436,2022-01-09 11:22:49+00:00,ipi releases survey results the majority of people go to give booster vaccine complete booster vaccination url,0,Negative
1437,2022-05-19 09:51:05+00:00,iqbal ramadhan enthusiastically injects booster vaccine watch the trial match arema fc vs psis arenanews url url,0.5574,Positive
1438,2022-05-19 10:00:18+00:00,iqbal ramadhan is enthusiastic about injecting booster vaccines watch the trial match arema fc vs psis url,0.4939,Positive
1439,2022-03-07 12:00:53+00:00,fad as a booster vaccine friend s house guest,0.6249,Positive
1440,2022-03-10 16:34:21+00:00,the contents of the family swab test epic times the first dose of the vaccine only hurts the shoulder and the dose booster jab feels a little sore body made of steel url,-0.6494,Negative
1441,2022-03-03 05:58:59+00:00,fill in ms highlight choose a vaccine in the vaccine plan column fill in the booster fill in the form make sure the booster can be called directly,0.5719,Positive
1442,2022-01-09 23:23:51+00:00,the contents according to the title must be a booster the booster must pay for the good news which is great oh yes happy for the vaccine business yes or no url,0.926,Positive
1443,2022-03-10 09:05:02+00:00,the wife who has the booster vaccine why am i the one who is sleepy,0,Negative
1444,2022-03-07 09:51:56+00:00,it s a hassle really got the booster vaccine for covid travel philippines eh eh didn t accept careprotect want to receive certificate using yellow book vax covid certificate moved here book got vax meningitis or url,0.4404,Positive
1445,2022-03-10 09:31:00+00:00,it s sayautooo time again for bri league vaccine booster noon url url,0,Negative
1446,2022-05-14 09:48:34+00:00,its info booster vaccine tomorrow campus area,0,Negative
1447,2021-12-16 05:32:15+00:00,its mean the vaccine stops covid the news minimizes the effects that the booster even kills,-0.6249,Negative
1448,2022-05-14 05:29:53+00:00,yes there s an instagram post it s weird if you don t use a booster vaccine tell me to bring the results of an antigen swab,0.25,Positive
1449,2022-05-19 00:01:21+00:00,yes it s not the vaccine s fault how come the vaccine is safe continue with the booster and so on,0.7819,Positive
1450,2022-01-09 08:36:51+00:00,yes it s been warned that omicron has received a booster vaccine here instead of being sluggish,-0.2732,Negative
1451,2022-05-21 04:42:29+00:00,yes indeed the vaccine dose for the protected account has already received a booster dose of vaccine certificate,0.6808,Positive
1452,2022-03-03 07:15:51+00:00,yes i work i get the sinopharm vaccine i m afraid the booster will get astrazeneca ain the booster vaccine you know the vaccine brand,0.4019,Positive
1453,2022-03-07 06:33:33+00:00,yes it s like a booster vaccine,0.6369,Positive
1454,2022-01-09 02:27:58+00:00,yes because fear mongering is playing with insecurity which makes people uncomfortable the trade market coolies wearing vaccine masks is not enough except for the booster for re-vaccination the market is very quiet,-0.7096,Negative
1455,2022-03-07 17:55:30+00:00,yes i forgot to get a week s booster vaccine,0.4019,Positive
1456,2021-12-16 06:15:17+00:00,yes there are extra warning variants such as the evaluation of circulating vaccines back up variants improve suppress the effects of omicron infection it is very dangerous the outbreak has resulted in severe mortality,-0.4201,Negative
1457,2022-03-02 23:51:26+00:00,yes without taking a break you can t stay up late for a booster side effects are pretty good based on some friends experiences,0.8979,Positive
1458,2022-03-03 13:55:29+00:00,yes the vaccine is astra zeneca still asking for a booster vaccine bro,0.4019,Positive
1459,2021-12-22 13:55:18+00:00,yes i think if i look at the percentage of vaccines especially if we use the sinovac vaccine we see it s like a push for mrna-based vaccines,0.6369,Positive
1460,2022-03-10 14:23:50+00:00,yes yesterday after the booster vaccine,0.4019,Positive
1461,2021-12-18 12:20:34+00:00,yes it s a free trial when you come back it s clear that the vaccine has ordered the national commission for the kipi,0.8225,Positive
1462,2022-05-14 09:32:01+00:00,yes i saw yesterday when the booster saw the long needle with the different vaccine i panicked and whined about the url task,-0.296,Negative
1463,2021-11-23 03:17:41+00:00,yes i already support vaccines so it s just that it s troublesome if the kipi dies it s simple it s not complicated,0.2732,Positive
1464,2021-12-17 22:13:27+00:00,yes triple booster vaccine for pain like fever etc,0.2263,Positive
1465,2022-03-03 06:10:13+00:00,yes yes az the office person has a feverish effect while the mass booster vaccine is used by az miheulaan at the health center you can get pzifer the gel-injected effect of the day the taste is gel,0.6597,Positive
1466,2022-05-14 14:59:59+00:00,yes bro during the booster vaccine if the fever gel is straight drink paracetamol drink water which i also forget,0.4019,Positive
1467,2021-12-17 03:21:01+00:00,yes sis i don t understand don t you just worry about the side effects of fetal vaccines,-0.0516,Negative
1468,2022-03-02 17:22:24+00:00,yes the cat is bellow so the serial vaccine is f f rabies if it s a booster year if i m not mistaken it s not because if you haven t vaccinated you ll have to send a booster,0.5873,Positive
1469,2022-05-14 08:42:22+00:00,yes it s not a vaccine booster cmiiw yaa,0.4019,Positive
1470,2021-11-24 11:00:53+00:00,yes i have the same mindset as saying that covid is dangerous after you ve been vaccinated,-0.1027,Negative
1471,2021-11-25 02:56:32+00:00,yes it s true that my cousin has been vaccinated there are no symptoms except if you are sick take it the vaccine is still dangerous,-0.4767,Negative
1472,2022-03-09 14:06:29+00:00,yes the main thing is that the booster vaccine is in a really healthy body btw cheer up sis ren,0.8399,Positive
1473,2022-03-02 16:18:41+00:00,yes yuuu vaccines are not booster vaccines haha,0.0567,Positive
1474,2022-03-03 14:37:21+00:00,yes online is right about booster vaccines,0.4019,Positive
1475,2022-05-21 03:15:42+00:00,i e my friend my co-worker so i can help those who are already working but yesterday the new g program i need to help with liquids must have a booster vaccine,0.7939,Positive
1476,2021-12-17 10:12:21+00:00,yes it s wednesday i m still looking for the side effects hehehe,0.4019,Positive
1477,2022-03-07 10:06:05+00:00,yes sono the vaccine is already sitting plus the booster has been ordered to be brave let s be a little bit daring let s go man susayaeh mane if you don t believe in spreading hoaxes if you re free to help you ask people to obey the vaccine,0.9235,Positive
1478,2021-12-16 10:49:18+00:00,after the zombie vaccine the side effects are single,0,Negative
1479,2022-05-19 07:22:36+00:00,booster permission says vaccine day hahahahaha,0,Negative
1480,2021-12-20 02:43:33+00:00,so join after the kipi immunization who is worried about the covid vaccine the basis for the recommendation from the bpom sinovac is light kipi,0.0754,Positive
1481,2022-03-03 13:47:45+00:00,so last thursday i got a booster vaccine of the pfizer type that works because my left arm which has been used for injection hurts so i ve just received a salary,-0.4767,Negative
1482,2022-05-20 00:58:07+00:00,so you know if somad is a booster vaccine it s over,0,Negative
1483,2021-11-25 07:00:07+00:00,schedule give a fierce dose of the type of vaccine please send the url,0.3182,Positive
1484,2022-03-03 07:40:23+00:00,schedule give booster vaccine interval give booster dose booster vaccine for the elderly people at least primary vaccination complete url,0,Negative
